UserID,Latitude,Longitude
64,39.145870212477774,-94.75493184831112
65,38.983771624224,-95.13780217746196
66,30.23127079931998,-97.74224170299333
67,32.74157122063571,-91.94697716987143
68,33.3540577577103,-87.13541067218507
69,28.372551656193995,-81.54734624976402
70,37.51766523136798,-121.70251101559198
71,37.309373130006364,-95.55253969121355
73,36.94173634606365,-115.062206049615
74,30.265529233680002,-97.82519984418799
75,39.00482562846337,-94.62318565339673
76,37.568848440508695,-122.23601415169132
77,32.10074728422498,-102.01158710776348
78,36.85806497206392,-118.8912083957249
79,31.40635344916718,-101.25960257924716
80,30.272995959983334,-97.74309824303334
81,36.516801600923195,-112.80420288807946
82,37.58846418193336,-122.28939338976876
83,30.63588351679125,-96.85510974268175
84,37.267993607631304,-120.20681587297369
85,37.21961248516299,-117.02770345491113
86,37.40904724460931,-120.78624808552617
87,37.47948722871978,-119.83382342731164
88,31.93213347060978,-98.13203560997385
89,32.432034665125414,-96.78645644615212
90,36.372499608816,-85.26584832826401
91,31.822444852749115,-101.26529764254872
92,35.94542555805557,-112.05447294496413
93,37.429655415677765,-119.35287405921612
94,34.95439389012882,-95.00659449241691
95,39.41914095024599,-109.633980302328
96,36.3318325013772,-111.09423024530646
97,32.725020591324004,-93.35304985249599
98,30.228992302313237,-94.80726670981964
99,37.251180735736675,-117.23922751708002
100,28.395368128133118,-81.54072688441516
101,38.809239192315786,-106.79797518635006
102,30.278141189285993,-97.38066383077003
103,37.71484076290165,-121.78169868813498
104,36.82733709490559,-117.57444518655304
106,36.46666466475999,-117.27884687157278
107,38.148392498591384,-97.83700084167343
108,37.502510667826094,-122.20753781193476
109,31.37027397379148,-98.01888954412335
110,38.877251179503446,-94.6037376631414
111,40.73535451181841,-81.87732016077977
112,30.28859495751002,-97.71243590750441
113,30.346486347711767,-97.71984139486177
114,45.78737849416489,-119.60875643701469
115,31.206450104734483,-94.84243831593514
116,30.822368891144542,-98.24172566081816
119,29.213630857287903,-91.18371199789753
121,30.96461483385801,-98.73103930160131
122,32.531469789990624,-93.21841543630471
123,37.4463463141,-116.3722485585111
124,37.7285327826542,-114.52768145803725
125,32.51942393791324,-96.5857535356782
126,35.20979336830371,-117.16290535624447
127,39.105891815377376,-93.67685902580425
128,37.8090120859956,-119.9747569668775
129,37.746634465510596,-122.4103704554091
130,37.82102622037898,-117.48154284777038
131,30.262223083190655,-97.75361859470264
133,35.97015184703958,-112.38878935910087
134,34.774440612156006,-92.30461371577198
135,35.93926368645974,-105.66045801391199
136,35.45557577111892,-80.20454131844386
138,31.1547221268141,-98.14700504330916
139,46.454247980628644,-115.59024268330668
140,38.5793798030047,-105.62866341644025
141,31.351886367600528,-97.4893539221056
142,39.442949471267696,-89.38671657159342
143,31.239131675648757,-98.10729280549006
144,41.961291783125,-71.31096713555
146,37.18268850064933,-88.27978056307808
147,37.586343797734365,-88.9502682611281
148,30.63334480326444,-97.78034320195104
150,38.69000903241111,-90.50485731275555
151,42.156711652123995,-112.771868170068
153,30.25742368442351,-97.77326408968317
154,30.275828606531995,-97.757679675828
156,31.955848799691996,-102.29180996610944
157,37.167757650945724,-120.03496138030431
158,37.887264845023346,-115.74513541593274
159,37.872276926956005,-121.37581736483203
160,41.866530874077455,-90.4355865366785
161,38.1828159800915,-119.24849999136379
162,29.815270938931228,-96.07809126656872
163,30.427529993834092,-98.33577990566197
166,31.17393933970001,-97.84628128137962
169,33.624267487168005,-117.79093799401517
170,34.0286860941818,-116.78370660920048
171,30.279118108888,-97.77738483772599
172,30.68510168177636,-96.59409096786672
174,36.12311004359736,-105.06962333877348
175,40.74053209783225,-74.00752433632258
176,36.97617084989495,-121.45896783977058
177,37.488166845560265,-122.06259927234164
178,29.812334152665994,-95.65681909942201
179,39.0150221631659,-105.65436339647046
180,30.818657123123437,-98.31833842516646
181,34.500861601656524,-98.9740754683913
182,38.033676952511655,-98.75094775792721
184,40.36309064631266,-106.97738961195833
185,40.10391144191122,-112.42081041672019
188,44.9138241556878,-117.54139375234386
189,38.53354317549753,-100.89899246558925
190,38.682017069351446,-99.8418406444804
191,37.768632940261334,-121.3321707226071
192,38.93168710317604,-94.7344253429273
193,39.586600348252766,-101.15092661224118
194,39.75650284612127,-92.67730535772978
195,38.97459309574595,-93.80958611012538
197,35.9265209935892,-116.65053558617733
200,37.948875942192,-122.44567001918801
201,37.97790692068968,-120.67925810519462
202,30.223758458974018,-97.80550919669402
203,30.074075465367894,-97.88229403493581
204,39.331522595729744,-107.41002434350058
205,48.76865007926923,-119.82936272083846
206,34.3762901342085,-95.56236430189573
208,31.281458093788892,-98.0130211502264
209,30.56724192121865,-97.38700115026305
210,30.681799186622936,-97.45192674585041
211,32.648279815122116,-95.94736592529546
212,30.247927685099658,-97.78300985325865
213,37.29431149713184,-100.59810967246815
214,31.242925598721328,-97.41379993774105
215,45.86229687479472,-108.9414950674342
216,36.12849180493142,-114.88411283470406
217,36.94083668669095,-117.78432326906967
218,35.77505320156731,-97.59704657043595
219,35.682023184817936,-98.68102202053217
220,30.760669022779997,-97.67290332347001
221,37.13224405651714,-117.62838094705404
222,40.46749104653122,-94.65473531508962
223,37.60267026889327,-107.02721141387228
224,30.505114208396282,-97.93725129715024
225,30.26421400511655,-97.7691847932679
226,33.92533192511956,-94.25346444305809
227,30.701156913762592,-97.37825129467164
228,38.336114632994445,-94.43358303757778
229,45.64493241308,-122.33030436386
231,38.004378001829096,-121.47944928334006
232,37.203307032050375,-96.36365020117307
233,29.795581237254112,-93.28589752438418
234,37.59221598698908,-121.76534960551261
235,37.77829150788,-122.41179784234669
236,33.22857163515911,-96.33348046503741
237,37.232876614426345,-91.98970476318189
238,35.05267319729467,-95.21959535487466
239,35.55669793295163,-96.06508289518881
240,34.58236012281051,-111.92318303646594
241,47.7071558725106,-121.74701270479522
242,33.160886577229675,-94.69673630252306
243,39.265801523791104,-83.06793557475804
244,33.59606831098758,-117.34783783510306
245,40.65385539609091,-110.28904864899742
246,37.23565953044455,-121.30293036263637
247,49.25375739868479,-123.0218238833616
248,38.23974265364282,-94.97846495031025
249,37.22305722173164,-120.91569495065634
251,37.41434140735,-122.139988762425
252,31.671080277603018,-96.67860757752699
253,35.14264159002918,-107.22183594907291
254,37.599928082377374,-121.7450807458592
255,37.322202134479184,-121.9585027528672
256,37.842267896100836,-94.6915597363396
257,37.42058532627603,-94.66366373100604
258,32.76336344972779,-91.2493029691722
259,32.429978930620685,-96.74271375170862
260,30.623324923219045,-97.14765619845555
261,30.703246381784208,-96.18492441579997
263,38.592637879039984,-96.96951908765813
264,31.365211850390903,-100.70241568481138
266,30.485085205040857,-98.6185570928975
267,31.63137637462149,-99.93928566596179
268,34.560297097064115,-99.51271659893169
269,32.78799215652142,-93.05105412709999
270,38.9853286667,-94.60850715
271,31.424167981648008,-101.23836296436406
272,47.82967213026765,-122.32312901432446
273,38.91968834335765,-94.13339033604547
274,35.49839861384608,-97.5257775617135
275,31.688862858658243,-103.13153248266077
276,35.721910710775866,-108.09494663144139
278,30.691761715628353,-96.45585501739669
280,37.71543058937681,-122.37066956707534
281,28.446442935112604,-84.48437799406523
282,33.064738794692175,-97.44697603097922
283,32.71248044802169,-96.87231744686926
284,37.66996452117594,-122.28744824424513
285,37.89932354805897,-111.69805702935092
286,38.87532257843426,-95.441431785296
287,40.272330049642854,-78.52527166272856
288,32.63879130309069,-105.13765746293952
289,39.21084188505764,-91.91512300377633
290,36.21369971241716,-117.34782455260691
291,27.99435162153767,-82.60089532684258
292,36.525294118521806,-116.3581083886331
294,30.826603479472727,-99.35358079867272
295,37.39274201892989,-121.40008584970782
296,39.157009489189186,-94.6543621062108
297,39.661911047269925,-114.339208592462
298,36.05808951171429,-97.4677622074762
299,39.105359292545835,-96.1736620196
300,38.91130904249599,-94.74912908646
302,36.060560534879315,-88.35260084727166
303,30.7137521591756,-97.78810079204064
304,37.62955247898103,-114.96217320984934
306,38.948097339336364,-95.07127466084545
307,28.47412412413206,-81.760291890108
308,40.09405852750999,-85.21494131307665
309,45.61765332137596,-120.43499690049103
310,39.01402186722857,-94.53274653984285
312,33.127440690012975,-100.57430406571224
313,37.124796754418064,-117.7982233611822
314,33.784408691176,-84.33179596256801
315,36.64303225,-93.26667767
316,35.86464299986551,-88.73590784085172
317,38.80553137296499,-102.83268488715751
318,38.354843691123996,-99.019724682956
319,44.45261923635677,-120.4608741296136
320,44.273186679792225,-116.38700231778627
321,45.51725935935,-122.64672085777501
322,41.05503398199392,-87.39504960451441
323,30.5104169372483,-97.88013099845892
324,38.14979804861436,-119.3157539473656
326,32.02626790622735,-102.88044419384305
327,30.28246494583249,-97.78472074574303
328,30.500392796771994,-97.76868135630765
329,39.052847619061815,-80.83463961378666
330,36.386387461791664,-118.20884637020002
331,37.859056929019395,-122.17001465878667
332,37.970091069880766,-111.17692177566144
333,36.49467046795207,-117.99212631196976
334,31.926550041392844,-99.51988241790123
335,30.42626021287402,-97.66315566428793
336,33.481736478100686,-92.1645485457007
337,33.91603312215552,-99.96178329348285
338,37.851898226170746,-110.76935652562928
339,39.039983948477136,-94.51955808372
341,34.69795432243696,-83.86270463415653
342,30.265649038557296,-97.74792198766143
343,38.99470556025537,-94.47231241393061
344,30.41370849086842,-97.79715925452103
345,35.59962801553137,-93.37951111779604
346,41.790927628021564,-104.23812939518642
347,37.15842393699324,-110.05288748974878
349,35.755342524266666,-94.9910438509
350,30.92947940025676,-98.21564482367141
351,39.047146635487536,-94.71015690844351
353,30.283828644097294,-97.78478456777027
354,36.53692219102454,-117.16901566355432
355,39.25591904592308,-108.19597991431777
356,37.183960387374256,-79.70563602445019
358,34.063726985094405,-116.92495984654369
359,37.79146578589047,-122.4112379874262
360,38.13051945044575,-114.38685536492788
362,35.48927156717165,-97.11832055305125
363,36.41511646781263,-115.18372947020151
364,30.613480930204688,-97.65394988835627
365,38.08714725024821,-121.50868244855982
366,30.244842124964606,-97.75615530877292
367,37.77554039233637,-122.41468334241819
368,39.03340220011054,-94.5191261538158
369,45.531113798507135,-122.65805800109285
370,36.882994562048175,-106.85059988028021
372,39.23983770212803,-83.79086866474076
373,38.98464854860241,-83.88566529944111
374,38.982258902284,-94.6065244230947
375,30.44731709474678,-96.85087335353762
376,37.78099962144147,-115.52024235942115
377,38.33604774,-102.12088914136156
378,39.65064346580854,-76.73911833596091
381,31.309624296068836,-96.27158876444079
383,38.25685243697376,-85.87303702055333
384,39.91422626060675,-90.2372944557276
386,31.578706367780004,-94.92062691318858
387,30.233978579611104,-97.4983668016625
388,30.264580732463404,-97.75681971470006
390,38.757073135313874,-97.76153486956039
391,37.15065757862158,-92.36485895904559
392,38.2994197045133,-96.91872859138421
393,38.30546691038034,-85.18353497563986
394,37.55338985,-122.3004206667
395,44.05323932843093,-78.20374847237181
396,45.30741907121668,-121.97800227591406
397,35.390995315236005,-78.78520171561598
398,34.17682907004338,-118.46292037718867
399,37.64078893941875,-120.17407600794162
400,38.880153712936156,-93.83648752862771
401,30.721525658752373,-97.33096706073111
402,35.50066490615388,-97.5329957811139
404,32.86686116842727,-97.16004827907877
405,37.78401181743334,-122.40603641112669
406,38.59413874710309,-93.64275371121722
407,35.79847828345855,-86.71264726603803
408,29.30454495996686,-83.17963077944269
410,37.329337203575,-122.00589788497498
411,40.01169292150195,-103.70715565604705
412,44.11464788029331,-119.61941904342221
413,38.08931009169751,-122.29501258907264
414,35.278662302235404,-106.94686721615257
415,40.7576276425,-74.002661705
416,37.34396314099444,-120.3278480177938
417,40.7738143727,-73.9808928967
418,37.617896678197866,-96.58053512150603
419,31.190168587738864,-98.05592688681747
420,39.05158672875666,-94.53833792549834
421,36.49248884914375,-94.48705476771873
423,39.491694406183214,-93.3365281135851
424,30.613548732240904,-98.8589585466636
425,36.127471168281474,-80.33016084650306
426,37.651293787166665,-120.82125267838447
427,36.980703660947064,-117.5551416219853
428,37.471782429974795,-89.40927544707642
429,33.440892315234,-84.10979938122104
430,45.116891888463975,-121.25738491702079
431,40.94624392350371,-86.31680605494624
434,30.77611964697026,-97.89726001435113
435,36.956581430604025,-119.9589087204689
436,29.571544418080997,-88.17802971638575
437,30.90028581244535,-96.20284669051105
438,30.314470894104485,-97.76687846003101
439,29.827534797322368,-87.62847927734032
440,37.03665860390146,-120.61205069434779
442,38.96452928302144,-77.93687680743976
443,36.191050436853466,-95.32802419905003
444,30.618478504474606,-82.52516286244301
445,35.19648748922947,-85.77980398638189
446,35.62902911695449,-114.88517873298902
447,38.62462924210249,-95.7063571317568
448,39.429852331706265,-92.3733340043029
449,43.62845360214239,-79.59238826670169
450,33.459545901652994,-89.65654494220195
451,36.7407609524534,-107.3219295683764
452,30.263523373419815,-97.74263351982769
454,36.03608675,-86.7875012167
456,30.413001378189676,-97.2456386538303
457,38.63174383086898,-100.12534303353645
458,39.589862393156096,-117.5862401321078
459,35.4920310991596,-114.04772824023556
460,36.27750253173675,-83.90739710763233
461,39.04269644791176,-95.82426969837647
462,27.368676867333825,-82.46575054273525
463,37.479350896161904,-121.8905927337381
464,37.7714628513875,-122.4110277296125
465,37.484294800185204,-122.06403339214349
467,36.81477658282085,-119.18291271739584
468,30.54593950261094,-97.92082738787651
469,36.6579018872915,-115.56441180674052
470,37.29105036110236,-114.43738655793288
471,30.462303696669633,-97.57896266837395
472,37.89487806327924,-121.99259161332898
473,37.76692049314798,-122.40771362655401
475,32.86924607166863,-96.98087745312549
476,36.4769376790806,-113.95429301316075
477,37.773041141338474,-117.05447240384746
478,34.83904395996296,-108.3658191284778
479,38.79046266686342,-96.36598393062928
480,39.011702337455475,-95.60309480961278
481,38.807764094953335,-105.49285469150003
482,38.940824790037674,-94.70188474758349
483,30.517109913090128,-97.24518085150692
484,38.571969170274286,-104.81560932578284
485,38.178660314891665,-92.15635590339586
486,32.293268111305224,-97.61958565720802
487,37.525037176127455,-113.58111538278484
488,37.824827603173865,-92.83025582494774
489,37.80745078125045,-122.3455453876985
490,30.692475049583205,-98.80465702973558
491,32.78745762895255,-97.19120733878329
492,38.925101229572846,-79.50645904142998
493,29.499102709558006,-98.64611117119998
494,36.48653368483371,-116.12460644183639
495,30.266206542190407,-97.74010018660717
496,35.41135621164517,-95.69438709380651
497,37.5211590019793,-114.36840001285032
498,32.4064583804616,-97.68494560829593
499,39.34580787969248,-109.26679340793746
500,38.804469217221474,-95.34115463087109
501,36.42133912291473,-115.34942944486355
502,46.221692738536845,-119.20499831426842
503,38.7777551117229,-94.93538484525993
504,37.104773755259025,-120.59430771490358
506,38.18135610271544,-116.20959981525134
507,36.78650413422585,-89.6586323510224
508,30.5629285675085,-97.57735419631061
510,36.95939197418056,-116.96799866263937
511,37.59318735529508,-93.54431397975368
512,38.9231312621375,-94.62837082614999
513,44.60110879171887,-91.70727992402547
514,38.93443862433333,-94.64194694983333
515,31.80765226502289,-97.25492616064255
518,37.432137562030135,-121.53781272597139
519,32.09482459384519,-104.0147179282404
520,33.559822998884044,-88.45795255413091
521,32.0723661506533,-100.78684064645212
522,35.88718272365764,-83.0747369743346
523,37.354690569554826,-109.60291862280296
524,30.263893718600002,-97.74935264173332
525,38.635115410903964,-82.37619612907451
526,38.498720276492435,-81.06491963248868
527,37.72790642811586,-83.40320364352132
528,35.42123154785799,-94.90515429901599
531,34.92826188449517,-110.79284232393667
533,32.556727279888044,-95.95774999577986
534,39.246423055329714,-93.20152911165157
535,30.24531572544267,-97.77175374907394
536,33.28528529307036,-95.09667306527041
537,30.414623233338048,-97.99110726618899
538,37.40250423635333,-114.08469292349604
539,30.96287922899378,-96.59799658639976
540,35.95396666156301,-78.52218379329223
541,29.725081071086088,-98.81291291984624
542,38.63666815339969,-92.94181558020699
543,39.049647632365215,-95.63810326866522
544,38.059323484103786,-94.59881347533268
545,30.37132562584215,-97.72971849718597
546,38.83986000048558,-91.20948727617176
547,30.99341381184702,-100.42281543627996
548,41.58091141743683,-75.83194906838948
549,39.051318467,-94.480807419
550,37.85441259367586,-122.46207572594481
551,32.775138173468235,-97.33355930214648
553,43.09603859188321,-107.69068577922395
554,39.74854702416801,-104.97170494424003
555,41.30217115903732,-75.3142139706866
556,43.370425037333305,-116.73548352285354
557,31.14768289531232,-96.3234532237172
558,38.31375308192857,-93.35131094474286
559,31.867633492249297,-99.80852732063777
560,32.48230990789126,-97.41540169059878
561,39.53406611571764,-105.56464277612943
562,36.83280424773841,-85.35389725653364
564,39.1365939018813,-91.96441713484593
565,36.03696318673858,-87.77273290592429
566,36.95794326795118,-88.94334073057442
567,39.31156101336453,-112.75432372669019
568,30.706874733102815,-96.9391806373612
569,44.672178066606826,-118.43153924427278
570,39.07174521773939,-94.21963583810839
571,33.760505723866665,-89.82468008996666
573,36.76082746425024,-99.12623046315267
574,31.379896868154574,-96.58081479417324
575,37.16482990178999,-115.89006880305999
576,37.88948312600998,-92.99411782463484
577,33.88828282924994,-102.87312867789265
578,40.811845276541646,-74.44618921848911
579,43.59098371945001,-79.53514213925784
581,30.307660810342654,-97.76190476709732
582,30.12529121422119,-95.90983443038466
583,40.916523097722724,-92.81680911735648
584,35.59140885447307,-98.2778957727739
585,30.38644188384659,-95.9742574274669
586,35.199281716908324,-113.89189240241247
587,30.621400853924737,-98.21755957684493
588,30.28325569331534,-97.7173521630459
589,35.993140572085714,-86.78523700518572
590,39.12847218057875,-83.06362252105305
591,38.67393322087466,-98.27431382112442
592,33.49906734149512,-95.32666105839168
593,38.15694460312963,-113.22767720135553
594,36.45234178342,-120.307507698372
595,39.322205896300005,-79.162280544584
596,40.35462565518095,-81.74903623674285
598,37.38826776147462,-119.48420340471125
599,37.11085077351751,-110.08625259751605
600,37.76268914664,-122.41237536665999
601,40.87508136564997,-75.2998314022496
602,36.955201761534084,-120.45337212573178
603,38.80936651019527,-98.08700044222284
604,36.33340178743824,-85.10305718852352
605,31.202755301522213,-95.99419107373703
606,39.666863650938005,-106.64448669364799
607,40.56807241384092,-79.78497215210865
609,36.37019461238749,-117.13116044942501
610,32.07938477113601,-95.484557386088
611,37.786183129965,-122.42450574639501
612,38.315422053060004,-92.96596489936002
614,35.478068509450495,-97.52843900701397
615,34.944905209359995,-99.70003134204
616,29.53272280765911,-98.47806260369629
622,40.347091310040824,-111.90241663164959
623,30.695739917638708,-96.02300492665806
624,38.56736385529999,-121.46906184141794
625,39.192451421870835,-80.4005046070375
626,32.77827007712179,-97.19919863284053
631,25.907735186042405,-80.31251005138958
633,35.341468030945556,-94.71571590387927
634,38.16711539222303,-118.80646952519297
635,39.99010260332772,-106.54766395855056
638,30.313787914500686,-97.88452131303157
642,48.60500231950801,-122.545391546066
643,38.984954214664285,-79.55200905448807
644,41.69836520447345,-87.56468080491409
646,39.422081940278865,-77.0469813537817
648,39.418235044855756,-89.58067890384515
649,30.037107913406565,-98.25112809862334
651,37.797304432675006,-122.42191775827499
652,36.91438487260797,-119.0216435745789
653,37.30932406938064,-121.81332061000192
654,30.528384283810137,-97.58408653288971
657,42.431288073033166,-86.72625228797807
658,37.60682324106642,-115.2496676854311
660,30.267878356026085,-97.72587861910435
661,44.30373369363796,-117.49240861844842
662,40.45570162835425,-74.53808726875155
665,36.0837512542,-115.1536650535
666,33.64632690215,-117.889125599875
667,31.925964245518,-106.51856346719606
668,34.27356695974259,-117.21045042212452
669,35.949272997315454,-114.78818076016283
671,37.93689564165,-121.66521500835
673,37.81831354560927,-120.30322960949806
674,32.68633590193334,-97.12798728489999
676,39.147173992389,-84.473628911171
678,33.873096333791835,-117.97888555861525
680,35.24510814876951,-111.66745014257897
682,40.40337598852082,-74.53798084934084
686,33.90196073652934,-117.86106500539395
687,41.62674152948983,-73.04294131116957
688,41.82375100805879,-72.9070523060616
689,37.445073914666665,-122.16259386993333
691,40.610679230445015,-80.137530132854
692,40.54626271947447,-80.14430682370161
693,41.98766177759161,-73.8113006396968
694,34.07336294084923,-118.2832734839844
695,39.620459484449604,-106.41708643069255
696,34.035848219952,-118.33830105519199
697,46.632696703333565,-122.239298426672
699,34.032590869542005,-118.11983583448001
701,33.782505517137004,-84.32317831833495
702,36.055350040544006,-115.12469839107402
703,30.349404574186323,-97.48609646764628
704,41.104859917364,-73.56272137289199
707,29.49359688073867,-88.42463169882802
710,36.13859051643409,-92.31559444562788
715,36.64198575986334,-121.09735923636596
716,30.821620981600294,-96.69462371046839
718,40.76562757620708,-73.97274149165987
719,38.33506118689379,-78.50546948923919
720,30.336316161427437,-85.32603133264412
721,47.49541570143391,-122.31052012322719
722,40.69286973855,-73.9955189824
723,31.062545137834704,-97.16479997405479
724,40.76613345992708,-73.9358830084354
725,37.73835636711202,-120.7267555989572
728,39.675188670025676,-104.9800431058191
729,33.05829798116759,-96.72098336347288
730,31.365522592508423,-98.79988313487002
731,28.2775875602371,-81.76229896384596
732,37.87425557967599,-95.885458802088
735,35.900621598103996,-84.81213930026806
736,40.76632388776276,-73.97425896596275
737,25.825596814921997,-80.28617212521998
738,42.34535950125702,-71.62855293958137
739,34.82543934767496,-84.9730422008676
740,31.969568181164,-103.01347387324756
741,43.28536192406593,-79.67824657569265
742,34.07634953932533,-118.18217776482723
743,32.24577463065656,-110.9457309847482
745,37.486608191904814,-120.256812541676
746,47.60266723212436,-122.2714519281295
748,32.83701316986001,-117.08032300814821
749,39.70829247610715,-75.54056640454287
750,30.287548747289126,-97.7271586137514
751,30.928898857832767,-97.5145702027916
752,44.77522804692149,-117.24270907711214
753,36.867008354777916,-121.34732510261969
755,39.11428946260137,-76.80911047624792
760,36.68884225064091,-119.81774255571818
763,37.479054263267756,-77.80642562312998
765,37.362155873275995,-118.96887511469203
767,41.90773766877201,-87.31192549733842
769,43.633139452354214,-122.52000310555759
770,41.19563765046401,-74.17919624281598
771,39.54635274835271,-104.98155338039274
772,40.375402274874475,-75.32010990648023
773,32.88619552194934,-97.35314458825596
774,35.33388892152151,-85.08710369848811
775,31.731515802241997,-98.98129571323398
776,37.90202577688091,-105.56615349790522
777,34.25440804097568,-117.95666978442337
779,38.97174439559652,-108.66089445643578
780,35.09511130462855,-82.1034163496834
781,39.74708243071121,-86.52535200238323
782,33.90055609164067,-118.05952857918463
783,42.58855838961607,-89.09469711400504
786,40.614805195491606,-74.84700970271618
787,38.791958829285,-77.52983508400749
788,42.50383361922134,-83.14422896555466
790,45.565495438760514,-122.50052915792041
793,36.34157771911199,-94.10475136836104
794,34.43057323707777,-117.32606888250001
798,34.260166786142996,-118.48907419039601
799,30.225599005905792,-97.81878021102798
804,37.717663972523994,-122.16173267213337
807,47.29963824046425,-122.25915425192991
808,46.954176598437016,-122.45983694151893
809,40.17269147807761,-76.69515785608718
811,34.053660996328006,-118.10866023498802
814,42.265455563839986,-71.759174761214
816,38.71653414377702,-121.32876321918506
817,45.512608662667986,-73.55219529432401
819,31.687957608708214,-96.44334855446691
820,34.533114949687565,-111.75206119516979
821,40.74721722683684,-73.97494320057368
822,41.368969880171356,-81.6967628777447
823,31.53949571759299,-81.49090719662202
825,30.03579982901363,-95.17931320708321
826,34.07236164036934,-85.17338444574267
829,38.11114399807042,-83.85603580506633
830,37.80500189986587,-116.74446867205303
831,33.925957423186595,-117.64566436406231
832,34.4142202119734,-118.37550481573436
833,37.21820454632265,-120.43157092164805
834,26.679691156503655,-98.14002755479812
836,37.806900050096274,-117.30782810936198
838,35.363390342600006,-85.96054085761111
842,39.509057766756165,-76.8243506707669
844,37.097312411081624,-114.67651636085395
845,32.85700033513333,-97.1067637943773
847,42.74178694182036,-88.15111697983274
849,37.954184090356,-122.48412594350665
850,37.98816825977485,-122.49741292034454
851,33.41905850607084,-111.98206761825418
852,40.11600596055197,-75.00481925239772
853,40.74021309141003,-74.04530346062197
854,32.94519466808656,-97.06584595017006
855,30.14990529429231,-97.72879143164106
856,30.16358365571601,-92.03609243278004
859,34.96816448475517,-107.73400340050439
860,40.104659974444026,-76.99669770917741
861,36.206547285010664,-99.36631195920666
862,37.05808730569166,-93.82263431119097
863,44.874367904266,-93.15797623353399
864,30.516651919705005,-97.81561587749506
865,34.87062488044434,-118.37961393698482
867,41.93977632383602,-72.61406893358732
868,40.71177577913379,-74.09953434625301
869,45.01380849561908,-93.30557690893349
870,38.856738177219036,-109.98479397200953
871,43.10262304675,-88.84164195945
872,40.6657801432933,-89.594179629526
873,35.9447711706,-84.126855433
874,39.134062853414875,-76.77288420007135
875,30.46927973317689,-97.75358708849923
876,39.28465070135999,-119.31277376509
877,32.80909457484654,-96.8633503071931
878,31.0871799803529,-98.36277152136199
883,37.95368061639734,-111.33684962447194
887,41.38037198326825,-78.46680493149603
890,42.00887041606065,-91.25006356300392
893,41.51172853275421,-87.87166481074122
895,43.29224480681867,-79.46774045131332
898,37.38479063119065,-122.05432756271895
899,33.8941869243698,-93.21591703465376
900,33.55259990355428,-92.10783949902769
903,25.957361902235995,-80.14314134672533
904,28.03332097967426,-82.39516641201187
905,27.995599516659446,-81.46274543249382
906,28.263372857274817,-81.36156215165933
908,39.69941131777036,-105.22853669059927
909,33.355067773874175,-96.3769880930987
910,35.240565893684,-80.78325061635202
911,40.08945637865644,-87.04809267307421
912,33.014535401248004,-96.722811343098
914,33.86378034425299,-86.28218426734904
919,33.445929748600655,-111.45011940549989
920,39.90117306973846,-86.17233678581539
923,30.136905508320332,-81.77619260087288
926,47.74124084833919,-122.31256564081679
927,43.04474301752931,-87.95374615666265
928,44.505657603654015,-122.13569821081695
929,31.481960992853995,-97.19025179959895
930,35.46664072778001,-97.49862967059298
931,36.58839072663977,-97.24594536216819
932,35.713210345469996,-81.383892777158
937,28.38446285810915,-81.63801802388227
941,33.95947082521332,-100.87174615002533
942,42.365553475880006,-71.24336053090039
943,37.706842199966665,-103.60512490928934
944,38.56832455435599,-121.479224416212
